subset,image_id,image_size,mask_size,pair_status,image_path,mask_path
OTU_2D_test,1104,957x512,957x512,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1104.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1104.PNG
OTU_2D_test,1108,955x524,955x524,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1108.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1108.PNG
OTU_2D_test,1122,818x606,818x606,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1122.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1122.PNG
OTU_2D_test,1123,824x600,824x600,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1123.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1123.PNG
OTU_2D_test,1124,482x534,482x534,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1124.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1124.PNG
OTU_2D_test,1130,957x531,957x531,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1130.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1130.PNG
OTU_2D_test,1132,958x533,958x533,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1132.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1132.PNG
OTU_2D_test,1133,959x529,959x529,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1133.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1133.PNG
OTU_2D_test,1134,480x534,480x534,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1134.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1134.PNG
OTU_2D_test,1140,973x531,973x531,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1140.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1140.PNG
OTU_2D_test,1143,958x524,958x524,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1143.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1143.PNG
OTU_2D_test,1157,1135x592,1135x592,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1157.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1157.PNG
OTU_2D_test,1162,481x535,481x535,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1162.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1162.PNG
OTU_2D_test,1167,568x590,568x590,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1167.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1167.PNG
OTU_2D_test,1169,570x589,570x589,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1169.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1169.PNG
OTU_2D_test,1170,567x593,567x593,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1170.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1170.PNG
OTU_2D_test,1171,568x594,568x594,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1171.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1171.PNG
OTU_2D_test,1173,728x555,728x555,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1173.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1173.PNG
OTU_2D_test,1175,725x559,725x559,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1175.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1175.PNG
OTU_2D_test,1176,954x538,954x538,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1176.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1176.PNG
OTU_2D_test,1181,1135x597,1135x597,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1181.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1181.PNG
OTU_2D_test,1184,1135x594,1135x594,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1184.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1184.PNG
OTU_2D_test,1188,958x528,958x528,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1188.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1188.PNG
OTU_2D_test,1190,481x540,481x540,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1190.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1190.PNG
OTU_2D_test,1199,959x535,959x535,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1199.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1199.PNG
OTU_2D_test,12,479x534,479x534,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\12.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\12.PNG
OTU_2D_test,1200,959x536,959x536,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1200.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1200.PNG
OTU_2D_test,1208,483x533,483x533,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1208.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1208.PNG
OTU_2D_test,1214,957x536,957x536,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1214.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1214.PNG
OTU_2D_test,1217,958x539,958x539,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1217.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1217.PNG
OTU_2D_test,1218,958x537,958x537,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1218.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1218.PNG
OTU_2D_test,1224,1135x589,1135x589,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1224.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1224.PNG
OTU_2D_test,1229,963x535,963x535,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1229.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1229.PNG
OTU_2D_test,1230,960x530,960x530,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1230.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1230.PNG
OTU_2D_test,1232,973x529,973x529,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1232.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1232.PNG
OTU_2D_test,1234,958x535,958x535,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1234.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1234.PNG
OTU_2D_test,1235,958x532,958x532,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1235.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1235.PNG
OTU_2D_test,1238,570x597,570x597,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1238.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1238.PNG
OTU_2D_test,1241,958x535,958x535,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1241.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1241.PNG
OTU_2D_test,1244,756x560,756x560,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1244.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1244.PNG
OTU_2D_test,125,480x527,480x527,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\125.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\125.PNG
OTU_2D_test,1252,570x542,570x542,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1252.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1252.PNG
OTU_2D_test,1254,569x541,569x541,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1254.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1254.PNG
OTU_2D_test,1255,959x537,959x537,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1255.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1255.PNG
OTU_2D_test,1257,481x535,481x535,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1257.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1257.PNG
OTU_2D_test,1270,569x592,569x592,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1270.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1270.PNG
OTU_2D_test,1271,1116x592,1116x592,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1271.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1271.PNG
OTU_2D_test,1273,1117x590,1117x590,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1273.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1273.PNG
OTU_2D_test,1285,1116x591,1116x591,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1285.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1285.PNG
OTU_2D_test,1288,567x589,567x589,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1288.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1288.PNG
OTU_2D_test,1291,956x533,956x533,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1291.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1291.PNG
OTU_2D_test,1295,954x541,954x541,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1295.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1295.PNG
OTU_2D_test,1302,958x540,958x540,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1302.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1302.PNG
OTU_2D_test,1305,958x536,958x536,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1305.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1305.PNG
OTU_2D_test,1306,1116x593,1116x593,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1306.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1306.PNG
OTU_2D_test,1307,958x624,958x624,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1307.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1307.PNG
OTU_2D_test,1308,962x616,962x616,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1308.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1308.PNG
OTU_2D_test,1311,963x529,963x529,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1311.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1311.PNG
OTU_2D_test,1317,481x536,481x536,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1317.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1317.PNG
OTU_2D_test,1319,480x535,480x535,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1319.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1319.PNG
OTU_2D_test,1325,482x530,482x530,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1325.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1325.PNG
OTU_2D_test,1329,784x561,784x561,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1329.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1329.PNG
OTU_2D_test,1331,479x559,479x559,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1331.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1331.PNG
OTU_2D_test,1335,571x602,571x602,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1335.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1335.PNG
OTU_2D_test,1336,1103x562,1103x562,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1336.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1336.PNG
OTU_2D_test,1337,1105x561,1105x561,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1337.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1337.PNG
OTU_2D_test,1347,570x595,570x595,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1347.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1347.PNG
OTU_2D_test,1352,959x539,959x539,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1352.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1352.PNG
OTU_2D_test,1354,482x540,482x540,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1354.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1354.PNG
OTU_2D_test,1357,487x531,487x531,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1357.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1357.PNG
OTU_2D_test,1358,482x534,482x534,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1358.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1358.PNG
OTU_2D_test,1365,959x535,959x535,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1365.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1365.PNG
OTU_2D_test,1366,959x531,959x531,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1366.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1366.PNG
OTU_2D_test,1367,959x536,959x536,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1367.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1367.PNG
OTU_2D_test,1369,480x531,480x531,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1369.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1369.PNG
OTU_2D_test,137,958x533,958x533,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\137.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\137.PNG
OTU_2D_test,1373,480x544,480x544,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1373.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1373.PNG
OTU_2D_test,1374,957x538,957x538,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1374.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1374.PNG
OTU_2D_test,1376,958x528,958x528,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1376.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1376.PNG
OTU_2D_test,1378,958x534,958x534,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1378.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1378.PNG
OTU_2D_test,1381,483x551,483x551,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1381.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1381.PNG
OTU_2D_test,1388,959x628,959x628,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1388.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1388.PNG
OTU_2D_test,1401,959x538,959x538,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1401.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1401.PNG
OTU_2D_test,1410,571x320,571x320,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1410.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1410.PNG
OTU_2D_test,1411,1129x594,1129x594,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1411.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1411.PNG
OTU_2D_test,1413,480x266,480x266,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1413.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1413.PNG
OTU_2D_test,1416,959x544,959x544,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1416.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1416.PNG
OTU_2D_test,1427,957x534,957x534,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1427.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1427.PNG
OTU_2D_test,1430,1115x568,1115x568,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1430.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1430.PNG
OTU_2D_test,1432,481x532,481x532,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1432.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1432.PNG
OTU_2D_test,1435,476x536,476x536,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1435.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1435.PNG
OTU_2D_test,1440,484x531,484x531,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1440.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1440.PNG
OTU_2D_test,1444,477x521,477x521,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1444.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1444.PNG
OTU_2D_test,1454,957x521,957x521,MATCHED,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\image\1454.JPG,c:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\dataset\OTU_2D\test\label\black_write\1454.PNG
